timestamp,source_ip,dest_ip,protocol,action,threat_label,log_type,bytes_transferred,user_agent,request_path
2024-01-15T00:00:00,192.168.1.254,192.168.1.112,TCP,blocked,benign,ids,41508,SQLMap/1.6-dev,/
2024-11-25T00:00:00,192.168.1.75,192.168.1.40,HTTP,allowed,benign,application,37972,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/login
2024-12-20T00:00:00,192.168.1.33,192.168.1.109,HTTP,blocked,benign,firewall,39319,curl/7.64.1,/admin
2024-03-16T00:00:00,192.168.1.157,192.168.1.26,TCP,allowed,benign,application,21553,curl/7.64.1,/
2024-03-15T00:00:00,56.60.130.155,192.168.1.10,ICMP,blocked,benign,ids,38564,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-04-15T00:00:00,192.168.1.248,192.168.1.202,SSH,blocked,benign,firewall,12746,Nmap Scripting Engine,/etc/passwd
2024-02-04T00:00:00,192.168.1.158,192.168.1.56,UDP,blocked,benign,ids,29387,Nmap Scripting Engine,/
2024-01-18T00:00:00,242.3.175.185,192.168.1.185,TCP,blocked,suspicious,application,43265,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?login
2024-07-24T00:00:00,192.168.1.181,192.168.1.113,HTTP,blocked,benign,firewall,35539,SQLMap/1.6-dev,/wp-login.php
2024-05-30T00:00:00,192.168.1.165,192.168.1.247,HTTP,blocked,benign,ids,32936,SQLMap/1.6-dev,/dashboard
2024-07-16T00:00:00,245.200.237.136,192.168.1.60,SSH,allowed,benign,ids,49025,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/root
2024-05-30T00:00:00,192.168.1.18,192.168.1.223,UDP,blocked,benign,application,2841,Nmap Scripting Engine,/
2024-05-18T00:00:00,192.168.1.140,192.168.1.153,HTTP,blocked,benign,firewall,41468,curl/7.64.1,/index.php
2024-06-04T00:00:00,61.72.172.125,192.168.1.240,UDP,blocked,benign,application,14636,curl/7.64.1,/
2024-08-25T00:00:00,192.168.1.74,192.168.1.196,HTTP,blocked,benign,ids,35953,curl/7.64.1,/admin
2024-08-16T00:00:00,192.168.1.72,192.168.1.196,ICMP,allowed,benign,application,23265,Nmap Scripting Engine,/
2024-09-19T00:00:00,192.168.1.40,192.168.1.236,TCP,blocked,benign,application,45274,curl/7.64.1,/
2024-07-20T00:00:00,192.168.1.144,192.168.1.72,TCP,allowed,benign,application,10589,Nmap Scripting Engine,/
2024-12-20T00:00:00,103.93.57.36,192.168.1.213,HTTP,allowed,benign,ids,10628,Nmap Scripting Engine,/api/login
2024-10-01T00:00:00,192.168.1.173,192.168.1.164,TCP,blocked,benign,ids,13525,curl/7.64.1,/
2024-05-11T00:00:00,192.168.1.71,192.168.1.235,HTTPS,allowed,benign,firewall,39698,Nmap Scripting Engine,/auth
2024-04-29T00:00:00,192.168.1.207,192.168.1.145,UDP,blocked,benign,ids,33459,Nmap Scripting Engine,/
2024-11-16T00:00:00,192.168.1.171,192.168.1.128,HTTP,blocked,benign,application,32943,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/wp-login.php
2024-04-08T00:00:00,166.19.156.163,192.168.1.50,ICMP,blocked,benign,firewall,35216,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-05-06T00:00:00,192.168.1.134,192.168.1.37,TCP,blocked,benign,ids,515,SQLMap/1.6-dev,/
2024-12-16T00:00:00,122.63.201.122,192.168.1.64,SSH,blocked,suspicious,firewall,16138,SQLMap/1.6-dev,/home/user?phpmyadmin
2024-06-15T00:00:00,109.153.17.99,192.168.1.179,HTTPS,blocked,suspicious,firewall,26204,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/secure?admin
2024-02-16T00:00:00,192.168.1.197,192.168.1.20,ICMP,blocked,suspicious,application,37170,curl/7.64.1,/?login
2024-06-12T00:00:00,168.128.102.227,192.168.1.220,TCP,allowed,benign,application,8654,Nmap Scripting Engine,/
2024-11-11T00:00:00,192.168.1.186,192.168.1.78,HTTP,allowed,benign,ids,48287,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/login
2024-08-08T00:00:00,192.168.1.22,192.168.1.161,TCP,blocked,benign,application,11665,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-04-11T00:00:00,131.127.24.194,192.168.1.207,HTTPS,blocked,benign,firewall,21156,curl/7.64.1,/auth
2024-08-09T00:00:00,192.168.1.81,192.168.1.100,UDP,blocked,benign,application,36142,Nmap Scripting Engine,/
2024-03-19T00:00:00,192.168.1.175,192.168.1.29,HTTPS,allowed,benign,application,6550,curl/7.64.1,/login
2024-07-24T00:00:00,192.168.1.135,192.168.1.45,ICMP,allowed,benign,ids,29889,curl/7.64.1,/
2024-07-30T00:00:00,192.168.1.199,192.168.1.44,FTP,allowed,benign,firewall,5826,SQLMap/1.6-dev,/upload
2024-05-27T00:00:00,192.168.1.238,192.168.1.139,HTTPS,blocked,benign,firewall,14497,curl/7.64.1,/admin/config
2024-09-29T00:00:00,192.168.1.25,192.168.1.225,TCP,blocked,benign,firewall,28133,SQLMap/1.6-dev,/
2024-02-28T00:00:00,181.18.12.170,192.168.1.7,HTTPS,blocked,benign,application,38020,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/secure
2024-10-24T00:00:00,192.168.1.134,192.168.1.169,ICMP,allowed,benign,ids,11253,SQLMap/1.6-dev,/
2024-08-20T00:00:00,59.18.232.9,192.168.1.15,SSH,blocked,benign,application,47877,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/etc/passwd
2024-09-06T00:00:00,192.168.1.12,192.168.1.144,UDP,allowed,benign,firewall,24135,curl/7.64.1,/
2024-01-02T00:00:00,192.168.1.101,192.168.1.216,HTTPS,blocked,benign,ids,10906,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login
2024-08-23T00:00:00,192.168.1.245,192.168.1.177,ICMP,allowed,benign,firewall,46348,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-03-06T00:00:00,192.168.1.138,192.168.1.105,HTTPS,blocked,benign,firewall,49120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/v1/data
2024-07-16T00:00:00,192.168.1.22,192.168.1.70,HTTP,blocked,benign,firewall,1613,curl/7.64.1,/wp-login.php
2024-12-20T00:00:00,192.168.1.184,192.168.1.242,UDP,allowed,benign,ids,36400,curl/7.64.1,/
2024-05-13T00:00:00,192.168.1.183,192.168.1.215,HTTP,allowed,benign,ids,36562,curl/7.64.1,/admin
2024-01-12T00:00:00,192.168.1.41,192.168.1.62,HTTP,blocked,benign,application,7334,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/login
2024-01-27T00:00:00,192.168.1.207,192.168.1.102,HTTP,allowed,benign,firewall,17961,SQLMap/1.6-dev,/wp-login.php
2024-08-07T00:00:00,109.9.8.24,192.168.1.44,TCP,blocked,benign,application,44989,Nmap Scripting Engine,/
2024-08-22T00:00:00,192.168.1.51,192.168.1.170,TCP,blocked,benign,ids,20411,curl/7.64.1,/
2024-10-02T00:00:00,109.106.120.222,192.168.1.182,ICMP,blocked,benign,firewall,27899,Nmap Scripting Engine,/
2024-02-29T00:00:00,192.168.1.54,192.168.1.169,UDP,blocked,benign,application,24672,SQLMap/1.6-dev,/
2024-08-24T00:00:00,93.225.253.213,192.168.1.103,UDP,blocked,malicious,firewall,11438,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?UNION SELECT
2024-06-02T00:00:00,192.168.1.168,192.168.1.51,HTTP,allowed,benign,firewall,3084,SQLMap/1.6-dev,/index.php
2024-11-19T00:00:00,131.127.24.194,192.168.1.234,UDP,allowed,benign,application,22951,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-01-11T00:00:00,65.249.142.221,192.168.1.121,UDP,allowed,benign,ids,43895,Nmap Scripting Engine,/
2024-01-29T00:00:00,64.224.237.20,192.168.1.58,TCP,blocked,benign,firewall,1195,SQLMap/1.6-dev,/
2024-02-02T00:00:00,109.47.72.119,192.168.1.182,HTTPS,allowed,benign,firewall,21538,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/auth
2024-07-12T00:00:00,24.238.193.218,192.168.1.83,TCP,allowed,benign,firewall,26460,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-06-16T00:00:00,192.168.1.56,192.168.1.91,TCP,allowed,benign,firewall,26016,curl/7.64.1,/
2024-02-25T00:00:00,62.225.146.243,192.168.1.108,HTTP,blocked,benign,firewall,13417,curl/7.64.1,/api/login
2024-05-03T00:00:00,59.211.9.207,192.168.1.41,TCP,blocked,benign,ids,16470,SQLMap/1.6-dev,/
2024-02-02T00:00:00,59.18.232.9,192.168.1.79,TCP,allowed,benign,firewall,21842,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-11-22T00:00:00,192.168.1.103,192.168.1.50,UDP,blocked,benign,ids,4781,Nmap Scripting Engine,/
2024-10-29T00:00:00,192.168.1.61,192.168.1.161,HTTPS,allowed,benign,application,28033,Nmap Scripting Engine,/secure
2024-07-27T00:00:00,192.168.1.80,192.168.1.56,UDP,allowed,benign,firewall,23245,curl/7.64.1,/
2024-10-10T00:00:00,192.168.1.199,192.168.1.185,ICMP,allowed,suspicious,application,25947,Nmap Scripting Engine,/?..\..\etc\passwd
2024-03-04T00:00:00,192.168.1.234,192.168.1.128,UDP,blocked,benign,firewall,15401,curl/7.64.1,/
2024-10-13T00:00:00,192.168.1.2,192.168.1.37,HTTP,allowed,benign,application,15811,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/admin
2024-01-06T00:00:00,192.168.1.29,192.168.1.151,HTTP,allowed,benign,firewall,1308,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/dashboard
2024-10-30T00:00:00,192.168.1.242,192.168.1.227,UDP,allowed,benign,application,20856,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-08-05T00:00:00,192.168.1.245,192.168.1.238,ICMP,blocked,benign,firewall,9128,Nmap Scripting Engine,/
2024-11-10T00:00:00,192.168.1.157,192.168.1.137,UDP,blocked,benign,firewall,44849,SQLMap/1.6-dev,/
2024-01-10T00:00:00,221.28.64.50,192.168.1.150,HTTP,blocked,benign,application,13397,Nmap Scripting Engine,/admin
2024-09-20T00:00:00,26.98.72.117,192.168.1.36,FTP,allowed,benign,firewall,20089,Nmap Scripting Engine,/backup
2024-07-15T00:00:00,21.219.60.222,192.168.1.175,FTP,blocked,benign,ids,14333,curl/7.64.1,/download
2024-09-16T00:00:00,192.168.1.241,192.168.1.198,UDP,blocked,benign,ids,4562,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-05-09T00:00:00,103.172.167.96,192.168.1.37,TCP,allowed,benign,ids,20471,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-01-07T00:00:00,192.168.1.230,192.168.1.141,SSH,allowed,benign,firewall,15250,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/home/user
2024-09-29T00:00:00,252.166.26.16,192.168.1.23,UDP,blocked,benign,ids,45293,SQLMap/1.6-dev,/
2024-08-07T00:00:00,192.168.1.193,192.168.1.109,HTTP,blocked,benign,application,37382,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login
2024-02-21T00:00:00,98.153.120.136,192.168.1.16,TCP,blocked,benign,ids,2044,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-02-07T00:00:00,192.168.1.37,192.168.1.198,TCP,blocked,benign,application,5515,curl/7.64.1,/
2024-12-01T00:00:00,192.168.1.1,192.168.1.237,HTTP,allowed,benign,ids,11357,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/index.php
2024-06-17T00:00:00,192.168.1.179,192.168.1.42,HTTPS,allowed,benign,firewall,3803,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/auth
2024-09-25T00:00:00,192.168.1.204,192.168.1.190,TCP,blocked,benign,application,11359,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-10-18T00:00:00,229.140.23.152,192.168.1.250,HTTPS,blocked,benign,firewall,2236,Nmap Scripting Engine,/auth
2024-10-24T00:00:00,192.168.1.110,192.168.1.100,SSH,blocked,benign,firewall,18810,curl/7.64.1,/root
2024-02-16T00:00:00,192.168.1.217,192.168.1.96,HTTPS,allowed,benign,application,46174,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/auth
2024-10-30T00:00:00,41.117.1.245,192.168.1.190,TCP,blocked,benign,application,31760,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-11-06T00:00:00,93.225.253.213,192.168.1.58,UDP,allowed,benign,firewall,4416,curl/7.64.1,/
2024-01-22T00:00:00,192.168.1.4,192.168.1.4,HTTP,allowed,benign,firewall,22628,Nmap Scripting Engine,/wp-login.php
2024-09-09T00:00:00,57.115.151.72,192.168.1.92,HTTPS,blocked,benign,firewall,13359,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/admin/config
2024-06-18T00:00:00,192.168.1.121,192.168.1.25,UDP,blocked,benign,application,42717,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-03-11T00:00:00,192.168.1.2,192.168.1.96,UDP,blocked,benign,firewall,11230,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-11-11T00:00:00,192.168.1.193,192.168.1.2,HTTP,allowed,benign,application,6013,Nmap Scripting Engine,/api/login
2024-06-10T00:00:00,88.72.40.56,192.168.1.157,HTTPS,blocked,benign,firewall,40946,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login
2024-08-01T00:00:00,207.79.62.15,192.168.1.103,ICMP,allowed,benign,application,32441,SQLMap/1.6-dev,/
2024-10-09T00:00:00,192.168.1.130,192.168.1.212,HTTP,blocked,benign,firewall,20806,Nmap Scripting Engine,/wp-login.php
2024-07-19T00:00:00,192.168.1.68,192.168.1.47,TCP,blocked,benign,application,29113,curl/7.64.1,/
2024-08-22T00:00:00,192.168.1.88,192.168.1.225,HTTPS,blocked,benign,firewall,46664,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/auth
2024-04-22T00:00:00,192.168.1.225,192.168.1.19,HTTPS,allowed,benign,application,26113,SQLMap/1.6-dev,/login
2024-10-19T00:00:00,192.168.1.145,192.168.1.111,TCP,allowed,benign,firewall,27867,SQLMap/1.6-dev,/
2024-01-16T00:00:00,192.168.1.24,192.168.1.154,TCP,blocked,benign,ids,7918,curl/7.64.1,/
2024-01-25T00:00:00,103.93.57.36,192.168.1.118,UDP,blocked,benign,firewall,40630,curl/7.64.1,/
2024-03-17T00:00:00,192.168.1.96,192.168.1.43,ICMP,blocked,benign,ids,23106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-11-23T00:00:00,161.41.203.175,192.168.1.1,ICMP,blocked,suspicious,application,13062,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?phpmyadmin
2024-07-09T00:00:00,192.168.1.223,192.168.1.67,ICMP,allowed,benign,ids,10132,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-08-29T00:00:00,192.168.1.166,192.168.1.152,HTTPS,blocked,benign,application,17089,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/auth
2024-05-10T00:00:00,192.168.1.77,192.168.1.116,FTP,blocked,benign,firewall,27414,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/download
2024-09-06T00:00:00,192.168.1.1,192.168.1.230,SSH,allowed,benign,firewall,35870,Nmap Scripting Engine,/root
2024-06-11T00:00:00,192.168.1.66,192.168.1.182,HTTPS,allowed,benign,ids,9406,SQLMap/1.6-dev,/auth
2024-10-04T00:00:00,192.168.1.155,192.168.1.128,HTTP,blocked,benign,ids,46492,curl/7.64.1,/api/login
2024-07-20T00:00:00,192.168.1.66,192.168.1.7,HTTP,allowed,benign,application,9940,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/login
2024-05-06T00:00:00,192.168.1.7,192.168.1.198,FTP,allowed,benign,application,24757,Nmap Scripting Engine,/files
2024-08-16T00:00:00,216.197.199.15,192.168.1.144,TCP,blocked,benign,firewall,12139,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-05-10T00:00:00,192.168.1.46,192.168.1.38,ICMP,allowed,benign,application,44294,Nmap Scripting Engine,/
2024-07-04T00:00:00,192.168.1.156,192.168.1.8,TCP,allowed,benign,application,40935,curl/7.64.1,/
2024-08-28T00:00:00,192.168.1.139,192.168.1.38,HTTPS,blocked,benign,ids,42388,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login
2024-07-15T00:00:00,192.168.1.15,192.168.1.203,HTTPS,blocked,benign,application,29442,SQLMap/1.6-dev,/auth
2024-06-08T00:00:00,192.168.1.43,192.168.1.64,HTTPS,allowed,benign,firewall,4437,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/login
2024-04-03T00:00:00,30.175.227.138,192.168.1.229,HTTPS,allowed,benign,application,29435,curl/7.64.1,/admin/config
2024-04-15T00:00:00,192.168.1.191,192.168.1.92,HTTP,blocked,benign,firewall,42832,curl/7.64.1,/login
2024-02-08T00:00:00,104.187.87.205,192.168.1.66,HTTP,allowed,benign,firewall,9463,Nmap Scripting Engine,/wp-login.php
2024-02-08T00:00:00,130.156.51.40,192.168.1.87,TCP,allowed,benign,ids,8556,curl/7.64.1,/
2024-07-19T00:00:00,192.168.1.72,192.168.1.64,TCP,allowed,benign,ids,27419,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-10-13T00:00:00,192.168.1.120,192.168.1.149,HTTP,blocked,benign,ids,16473,SQLMap/1.6-dev,/api/login
2024-11-24T00:00:00,62.225.146.243,192.168.1.238,TCP,allowed,benign,firewall,48739,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-07-22T00:00:00,192.168.1.5,192.168.1.28,TCP,allowed,benign,ids,29456,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-02-20T00:00:00,192.168.1.28,192.168.1.154,HTTPS,allowed,benign,firewall,29407,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/secure
2024-03-27T00:00:00,192.168.1.214,192.168.1.29,HTTPS,allowed,benign,application,24994,curl/7.64.1,/auth
2024-12-21T00:00:00,103.93.57.36,192.168.1.21,HTTPS,blocked,benign,application,28068,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/login
2024-06-30T00:00:00,21.22.188.125,192.168.1.212,TCP,blocked,benign,ids,16680,SQLMap/1.6-dev,/
2024-08-28T00:00:00,192.168.1.147,192.168.1.130,TCP,blocked,benign,firewall,39678,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-11-19T00:00:00,192.168.1.207,192.168.1.210,HTTP,blocked,benign,application,9879,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login
2024-08-24T00:00:00,130.156.51.40,192.168.1.71,HTTP,blocked,benign,firewall,46892,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/index.php
2024-04-01T00:00:00,192.168.1.52,192.168.1.171,UDP,allowed,benign,firewall,22768,Nmap Scripting Engine,/
2024-03-09T00:00:00,192.168.1.49,192.168.1.168,FTP,blocked,benign,ids,43272,Nmap Scripting Engine,/files
2024-12-05T00:00:00,192.168.1.143,192.168.1.238,ICMP,allowed,benign,ids,6633,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-10-30T00:00:00,192.168.1.139,192.168.1.57,HTTP,blocked,benign,firewall,44267,curl/7.64.1,/index.php
2024-04-01T00:00:00,192.168.1.117,192.168.1.56,UDP,blocked,benign,ids,12959,Nmap Scripting Engine,/
2024-07-09T00:00:00,192.168.1.6,192.168.1.106,HTTPS,blocked,benign,application,41353,SQLMap/1.6-dev,/login
2024-05-02T00:00:00,156.109.247.55,192.168.1.19,TCP,allowed,benign,application,42454,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-09-20T00:00:00,192.168.1.169,192.168.1.190,TCP,blocked,benign,application,27654,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-11-12T00:00:00,192.168.1.11,192.168.1.18,UDP,blocked,benign,firewall,3540,curl/7.64.1,/
2024-01-23T00:00:00,57.115.151.72,192.168.1.209,HTTP,allowed,benign,ids,6259,Nmap Scripting Engine,/wp-login.php
2024-03-22T00:00:00,192.168.1.245,192.168.1.137,ICMP,allowed,benign,application,33799,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-07-14T00:00:00,192.168.1.40,192.168.1.136,ICMP,blocked,benign,application,31917,curl/7.64.1,/
2024-03-19T00:00:00,192.168.1.101,192.168.1.13,ICMP,allowed,benign,firewall,33475,curl/7.64.1,/
2024-05-26T00:00:00,192.168.1.149,192.168.1.232,UDP,allowed,benign,firewall,46950,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-04-04T00:00:00,192.168.1.160,192.168.1.64,HTTP,allowed,benign,application,36341,SQLMap/1.6-dev,/login
2024-01-29T00:00:00,252.166.26.16,192.168.1.122,HTTPS,allowed,malicious,application,3168,SQLMap/1.6-dev,/api/v1/data?sqlmap
2024-04-05T00:00:00,13.221.29.40,192.168.1.221,TCP,blocked,benign,application,16339,SQLMap/1.6-dev,/
2024-11-12T00:00:00,192.168.1.102,192.168.1.93,TCP,allowed,benign,application,170,curl/7.64.1,/
2024-11-06T00:00:00,21.22.188.125,192.168.1.215,HTTPS,blocked,benign,ids,34685,Nmap Scripting Engine,/secure
2024-02-29T00:00:00,56.60.130.155,192.168.1.68,SSH,blocked,benign,application,19719,SQLMap/1.6-dev,/home/user
2024-11-09T00:00:00,192.168.1.149,192.168.1.78,TCP,blocked,benign,ids,46172,SQLMap/1.6-dev,/
2024-05-20T00:00:00,192.168.1.87,192.168.1.101,TCP,allowed,benign,firewall,26346,Nmap Scripting Engine,/
2024-10-07T00:00:00,208.223.2.195,192.168.1.150,HTTPS,allowed,benign,application,2227,curl/7.64.1,/login
